from,to,timestamp,value
0x027beefcbad782faf69fad12dee97ed894c68549,0xcd12f20c28ff2ffc4b0a00a4a1da71749ddea9fc,"2017.01.20, 06:51:00",38.922
0x027beefcbad782faf69fad12dee97ed894c68549,0xa68dbffb8feefb4f345cf95102387b96892ac24a,"2017.01.20, 07:15:27",108.474502
0x027beefcbad782faf69fad12dee97ed894c68549,0x1fc692522cd0bd591a2ef7a573a9f9d18edb7f53,"2017.01.20, 07:21:06",10.0495
0x027beefcbad782faf69fad12dee97ed894c68549,0x82e18116d8caf12be8c623d0142f4d1d8b9449f7,"2017.01.20, 07:36:29",1.07777
0x027beefcbad782faf69fad12dee97ed894c68549,0x0cac8d6dd0f0c81a7add0f069a8bc125571d1fab,"2017.01.20, 15:10:11",35.14667774
0x027beefcbad782faf69fad12dee97ed894c68549,0xf056a9ea6684d8e0d2a995a605253d2c04a74961,"2017.01.20, 16:11:08",65.04526096
0x027beefcbad782faf69fad12dee97ed894c68549,0x22c9877960464a116a89f2afecf3d4f3f122dbdb,"2017.01.20, 16:28:42",300.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x45083c507882cb7b638f660762b28e2f1a504f73,"2017.01.20, 19:57:17",700.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xd7a4d95789d6284a28af256b1526e13f9f066652,"2017.01.20, 22:54:03",0.02
0x027beefcbad782faf69fad12dee97ed894c68549,0xd7a4d95789d6284a28af256b1526e13f9f066652,"2017.01.20, 23:08:10",30.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xfcde4905379f21f1b25ec1590e34e3de6226db73,"2017.01.21, 00:46:36",800.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x56fb088158cd095a1873fa034b9beef8f450f09b,"2017.01.21, 01:03:17",20.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xd9000a79000f9097475cc2b7d21486487f9051b2,"2017.01.21, 02:20:06",500.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x45083c507882cb7b638f660762b28e2f1a504f73,"2017.01.21, 03:41:41",450.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xfcde4905379f21f1b25ec1590e34e3de6226db73,"2017.01.21, 04:01:04",600.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7a119215754705ba996b2f9b9c47bd5713b344d5,"2017.01.21, 04:01:06",400.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7341b6bd4957f19d9d9b2a88e5f5ae909bf706f9,"2017.01.21, 12:03:06",131.7
0x027beefcbad782faf69fad12dee97ed894c68549,0x197f96ed2646604047f669f2a5c40b9107616b57,"2017.01.21, 17:09:18",35.6807
0x027beefcbad782faf69fad12dee97ed894c68549,0xc48a1dfc84b1bc8978957d78fd04d5eb8f13a3de,"2017.01.21, 19:36:10",450.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7f10dd55e6556867a10e970911e7cd7757ede5d9,"2017.01.21, 19:49:23",455.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xa68141ca3843e485fa80be3bd09577d7a1c72616,"2017.01.21, 19:52:03",456.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7a4fc7db455e4f55ad3021eb70e07975d0be2481,"2017.01.21, 19:54:06",455.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9709b3906c144635dd66cb99f93d770c95f745cd,"2017.01.21, 22:37:16",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xd360edfe0faacdf894bf852014c34ea9c641dcd8,"2017.01.22, 03:46:19",0.482989
0x027beefcbad782faf69fad12dee97ed894c68549,0xa58e0929235a6b7df25698465252ae50610093c5,"2017.01.22, 04:20:17",2.14343748
0x027beefcbad782faf69fad12dee97ed894c68549,0x1f48aff883c569878c3b64942922c47f392d9e87,"2017.01.22, 13:27:17",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x12cbf607e6b04f34f251ac08cf55444786add488,"2017.01.22, 14:07:11",255.488
0x027beefcbad782faf69fad12dee97ed894c68549,0xf056a9ea6684d8e0d2a995a605253d2c04a74961,"2017.01.22, 14:37:15",12.286735729999998
0x027beefcbad782faf69fad12dee97ed894c68549,0x72b3842411f7fb0026d945b39285da6cfd1d8283,"2017.01.22, 17:49:10",0.001
0x027beefcbad782faf69fad12dee97ed894c68549,0x72b3842411f7fb0026d945b39285da6cfd1d8283,"2017.01.22, 17:51:21",200.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xfc42f5b561a8f32ff7f2cab84fed54b93ca52c98,"2017.01.22, 18:41:08",20.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xa483b46ebb46c81b9a1e790038775a5531ceb112,"2017.01.22, 18:45:35",60.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x2b08fc31a950a4b75983609c01e33fdd77c11e2e,"2017.01.22, 19:49:56",5.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xb46c855e9e690475dac638a40353afe883fa837c,"2017.01.22, 20:12:05",26.71575
0x027beefcbad782faf69fad12dee97ed894c68549,0xd5db5042ffd7fb70c5bbb81b44ad08b3a4c2369c,"2017.01.23, 00:29:14",2.99751573
0x027beefcbad782faf69fad12dee97ed894c68549,0x9709b3906c144635dd66cb99f93d770c95f745cd,"2017.01.23, 03:31:33",14.50416701
0x027beefcbad782faf69fad12dee97ed894c68549,0x74361ebf727af6a96b5e73638f26c4365b1b4901,"2017.01.23, 06:57:11",28.552386339999998
0x027beefcbad782faf69fad12dee97ed894c68549,0x44382cf2d04457a329104b55d2a95fa4528baaa9,"2017.01.23, 08:15:42",466.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x8441dce832bd7f5983601a4dae450ad6cc6064c8,"2017.01.23, 08:16:04",465.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x5bad0584ce71adb3d0de4ea81a5b5be81e479ee6,"2017.01.23, 20:33:05",0.02
0x027beefcbad782faf69fad12dee97ed894c68549,0x5bad0584ce71adb3d0de4ea81a5b5be81e479ee6,"2017.01.23, 20:59:52",231.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x6d2b2c192a5b138d8f972e9c7c2d44a3b3a2984f,"2017.01.23, 21:03:19",7.29036636
0x027beefcbad782faf69fad12dee97ed894c68549,0xf608c54d6267a6a22b719475341e5c4c59789887,"2017.01.23, 21:21:23",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x99b9f0fccadce26f78a60a9f1587dc4157f93ba4,"2017.01.24, 12:09:06",0.001
0x027beefcbad782faf69fad12dee97ed894c68549,0x99b9f0fccadce26f78a60a9f1587dc4157f93ba4,"2017.01.24, 12:10:22",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7009949ac3b17bc95f32121a5cf5297e75a10004,"2017.01.24, 17:21:10",29.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xaec946927ee7a735712a9da384ccf204fa1a04af,"2017.01.24, 17:59:28",44.89486304
0x027beefcbad782faf69fad12dee97ed894c68549,0x096c436b820edcac0a825dcdff2e7d5ccb18f6eb,"2017.01.24, 18:30:05",2.1
0x027beefcbad782faf69fad12dee97ed894c68549,0x56da83217a4cfbf03a0bf260088a32a1d18f8dbc,"2017.01.24, 18:41:03",1.01693628
0x027beefcbad782faf69fad12dee97ed894c68549,0x2523952cef7318d0f67fd7bb775b772e0c38dfe7,"2017.01.25, 02:04:15",67.46180895
0x027beefcbad782faf69fad12dee97ed894c68549,0xd99b1f83899d663cb362dd2f85ff42759135c6d0,"2017.01.25, 04:17:54",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xe738648f54561df507d28bba6d4c224aa5ce551f,"2017.01.25, 04:49:28",471.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x4786aec587d3a75946a3ace02b34a9ee98c9e036,"2017.01.25, 05:49:52",475.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7989a8c630c9e0143cb942e3d00c98869941aea7,"2017.01.25, 05:55:01",476.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xdf7aa30b4a6c83a54bc7794654b3b4f620dd4f04,"2017.01.25, 05:56:24",0.93980384
0x027beefcbad782faf69fad12dee97ed894c68549,0x4affe65fd426a06571237ba70c54df0d54a33b42,"2017.01.25, 06:18:13",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x57b727dc48b5d9261958e0fb9f94fa02dc328bf6,"2017.01.25, 12:11:34",2000.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x57b727dc48b5d9261958e0fb9f94fa02dc328bf6,"2017.01.25, 12:45:08",2200.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x57b727dc48b5d9261958e0fb9f94fa02dc328bf6,"2017.01.25, 13:32:41",4000.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x314e031350dde4fbafc417d8c581c7c60f709dee,"2017.01.25, 13:49:17",4.97
0x027beefcbad782faf69fad12dee97ed894c68549,0x99eb40ed278c2a31949682ad67e443447db4755e,"2017.01.25, 15:19:05",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x99eb40ed278c2a31949682ad67e443447db4755e,"2017.01.25, 15:21:11",151.19491395
0x027beefcbad782faf69fad12dee97ed894c68549,0x56c38e005aa33e9608af2ee803d290b99468633e,"2017.01.25, 16:10:12",3.74356
0x027beefcbad782faf69fad12dee97ed894c68549,0xfcde4905379f21f1b25ec1590e34e3de6226db73,"2017.01.25, 21:04:25",65.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x314e031350dde4fbafc417d8c581c7c60f709dee,"2017.01.26, 00:30:55",2.786
0x027beefcbad782faf69fad12dee97ed894c68549,0x720d6a5ec07f7c71ae4ea06a2dec96a581889ac4,"2017.01.26, 02:26:04",3.00032562
0x027beefcbad782faf69fad12dee97ed894c68549,0x720d6a5ec07f7c71ae4ea06a2dec96a581889ac4,"2017.01.26, 02:27:14",30.27
0x027beefcbad782faf69fad12dee97ed894c68549,0x720d6a5ec07f7c71ae4ea06a2dec96a581889ac4,"2017.01.26, 02:28:23",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x720d6a5ec07f7c71ae4ea06a2dec96a581889ac4,"2017.01.26, 02:30:42",150.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x720d6a5ec07f7c71ae4ea06a2dec96a581889ac4,"2017.01.26, 02:32:59",125.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x720d6a5ec07f7c71ae4ea06a2dec96a581889ac4,"2017.01.26, 02:34:40",125.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xc680acb0ac8460cdae02b9843666e1d054a28a8b,"2017.01.26, 02:49:35",10.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x57b727dc48b5d9261958e0fb9f94fa02dc328bf6,"2017.01.26, 02:56:09",12000.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xf1b79ea18165c6bfa71f29fe6d8a41ea0ce20739,"2017.01.26, 17:12:17",18.29507
0x027beefcbad782faf69fad12dee97ed894c68549,0x0a461c68f947bdce60f9d80acc4a39521efe49d4,"2017.01.26, 18:15:12",365.14000001
0x027beefcbad782faf69fad12dee97ed894c68549,0xf608c54d6267a6a22b719475341e5c4c59789887,"2017.01.26, 18:28:29",12.98567216
0x027beefcbad782faf69fad12dee97ed894c68549,0xf608c54d6267a6a22b719475341e5c4c59789887,"2017.01.26, 20:31:14",68.87385802
0x027beefcbad782faf69fad12dee97ed894c68549,0x6c2d8902eba8e076e447a592e26491164484cda7,"2017.01.26, 20:54:46",1.07308
0x027beefcbad782faf69fad12dee97ed894c68549,0xaec946927ee7a735712a9da384ccf204fa1a04af,"2017.01.26, 21:38:06",251.42946790000002
0x027beefcbad782faf69fad12dee97ed894c68549,0x8bbc453ac63bd3ab3bb215138d90ccdc0a8f8bfb,"2017.01.27, 02:47:52",350.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x5252a49a20a57d3920f23a0bee8d89f6be4c9180,"2017.01.27, 03:54:42",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xa3aeeedd50f39c97f63f95c3523613802d07a3fb,"2017.01.27, 04:05:19",476.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x10226d942a82180095a759fddf89face3ad4fd57,"2017.01.27, 04:10:07",459.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xe10a3eae1aba54b2d83e881e6748f2e003bf0226,"2017.01.27, 04:51:11",480.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x743f507cf77b1e224abc59e074894fcb83a3a62a,"2017.01.27, 05:00:17",482.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xac41b2595f673d47f0b40c2bcb3fcd563e87e946,"2017.01.27, 07:11:19",480.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xea893bef4a5c7c75b93c4a362658a45193887cf5,"2017.01.27, 07:12:21",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xa4304150586ac09e67c568f5efbbb157e0503c2d,"2017.01.27, 07:20:05",480.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x2cf84d6119b486f815c40f8980666b3afef28915,"2017.01.27, 07:21:59",481.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x18643dc178013e58e4a36d381f0a096c0d80d970,"2017.01.27, 07:24:21",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xc8b24ae3b5841d2a327fbe2ce9e3bb0720d62de1,"2017.01.27, 07:25:33",481.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x1af6694002b80849ddcac08e45c03d8d53385c9a,"2017.01.27, 07:27:19",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x3ce6305e15bb2c93bf84a182dd9877cee44a9ea8,"2017.01.27, 07:34:11",450.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x218cbf51b0d8a3f0129d9d186c9ac3bb30029afc,"2017.01.27, 07:35:07",480.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xdcd3f0a1ec4efd50f01c073628a75fd8f8009992,"2017.01.27, 07:35:07",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xbb19e398144cf7338a6c7db80691b61223661393,"2017.01.27, 11:42:14",0.00377038
0x027beefcbad782faf69fad12dee97ed894c68549,0xc778dc274ef4849eb83ca5c235b4fb0d664e9a51,"2017.01.27, 14:32:32",475.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x4a6a90307febc3be904865cfb315fe33c49551c4,"2017.01.27, 14:33:21",474.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xd6d31a547bc2c4d0d0baafd3654f18f86c334e44,"2017.01.27, 14:38:37",476.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x8e8fc47673b1caa8bb33d95a666e717fa91bb815,"2017.01.27, 14:38:37",475.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x8a73b1542fc551f04d37c79f1547e33000701b05,"2017.01.27, 15:11:28",479.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x1120b1a12291826b84d4236d5671dc55d2196fc2,"2017.01.27, 15:11:28",480.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xd24d7074c7375516b9ca2e4ab4ad3aba95ae57be,"2017.01.27, 15:43:04",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xf684917339a86e20ce2af8a8dbe324052e321053,"2017.01.27, 15:43:21",476.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xf2ab6c66938b0340347de21af3f0f6b67e875ae3,"2017.01.27, 15:50:21",478.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x88c72f2bd2406d3b3c3360c887613dd0b5dfbcab,"2017.01.27, 15:50:21",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x3fc21b3648ac2a41a40fcfc09a257bf0ec669885,"2017.01.27, 16:06:11",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xdcd0f68eb93133af1378ad552c77df1b2af75053,"2017.01.27, 16:06:11",476.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xd5a15816083ed9235957036b1f3ee143f93723b1,"2017.01.27, 17:25:04",0.01785499
0x027beefcbad782faf69fad12dee97ed894c68549,0x912985988cfb579bf6c1570cb002ee4eb22f6fb1,"2017.01.27, 20:38:03",0.995
0x027beefcbad782faf69fad12dee97ed894c68549,0xb507579ba2ee269f55f6789299c421ae025fa70b,"2017.01.27, 21:12:18",57.64
0x027beefcbad782faf69fad12dee97ed894c68549,0x30e256e645326b3d7fb05ead44de83a55c59627f,"2017.01.27, 21:56:32",0.00345502
0x027beefcbad782faf69fad12dee97ed894c68549,0xcf7a2a87ad38df6c24e55e2284eefdb2fb756249,"2017.01.28, 01:25:56",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x577a5acd286857d1102251250d10abca5b0b57f3,"2017.01.28, 09:43:05",474.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xeabc9d0d3e6c63c748a38d1d080653e01a47c735,"2017.01.28, 13:17:34",5.05334785
0x027beefcbad782faf69fad12dee97ed894c68549,0xe7671a9e579ded74bc304302fe56cb7c8e178c2c,"2017.01.28, 14:21:20",104.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xc722b6904f46225a7ada8327035a5d0ba05a9ac2,"2017.01.28, 14:41:04",0.74652234
0x027beefcbad782faf69fad12dee97ed894c68549,0x61ce8ed136129060275c0d15818d81c05de50d33,"2017.01.28, 14:48:09",455.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xbf2f44da2b57869fa18ae8b674e666ff1626fdce,"2017.01.28, 14:53:18",120.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x8501b025e1cfab3a2686fa84a9dec2d6b9d19df4,"2017.01.28, 16:13:09",69.5
0x027beefcbad782faf69fad12dee97ed894c68549,0x19e3da46db9bb571f3ba43e62996ef73bf9de21d,"2017.01.28, 20:46:05",0.75
0x027beefcbad782faf69fad12dee97ed894c68549,0xc269f0c3735be3a14282c9591e2a499326401a4c,"2017.01.28, 23:55:15",0.5
0x027beefcbad782faf69fad12dee97ed894c68549,0x76020d554d34b341ec438daa3e3d963eabdde329,"2017.01.29, 00:02:08",11.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xc269f0c3735be3a14282c9591e2a499326401a4c,"2017.01.29, 00:47:06",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xd15ca52f188b870550a5a2c3636b445046e5f2f2,"2017.01.29, 00:50:04",450.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x52127b8506e18f43dd57a3c270e8a7a2b9f2d0f8,"2017.01.29, 00:56:58",466.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x0d4fa7de726e286667f3698aed9a613ac8de242a,"2017.01.29, 00:56:58",467.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x61a1d4751b8a868de72645557522183a957b0453,"2017.01.29, 01:25:21",0.4334
0x027beefcbad782faf69fad12dee97ed894c68549,0x30126d80215b2521b08c715f952621111cd286bf,"2017.01.29, 02:27:23",475.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x45fd31d6b0ea226876cd7611c4d9b062018c1403,"2017.01.29, 04:42:38",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xc31c0b05e8eda708fe1bc8087f33a614e4232a94,"2017.01.29, 06:23:46",0.90996
0x027beefcbad782faf69fad12dee97ed894c68549,0xc31c0b05e8eda708fe1bc8087f33a614e4232a94,"2017.01.29, 08:07:26",24.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xf4db24399404b10c819c46bb484332458ee09d8f,"2017.01.29, 08:07:26",7.12759079
0x027beefcbad782faf69fad12dee97ed894c68549,0x9ba9c39ddd212b186ad1708ff96791d726ce1fc6,"2017.01.29, 12:44:48",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xdf520521abb51357c83f70b84df652414134a080,"2017.01.29, 20:43:39",1.8385
0x027beefcbad782faf69fad12dee97ed894c68549,0x9a7d4e26ad27adbb378518f4d0f6e24ce5de9e7f,"2017.01.30, 19:08:00",14.5
0x027beefcbad782faf69fad12dee97ed894c68549,0x99c634dc0e04f5d0423929054033ca1d1e0e5e65,"2017.01.30, 20:38:55",34.782215
0x027beefcbad782faf69fad12dee97ed894c68549,0x27c052ccda58e39572654b1af06087fb4a9b4f30,"2017.01.30, 23:37:31",13.47098463
0x027beefcbad782faf69fad12dee97ed894c68549,0xa1e62230fd90b8e8986ca4755e9590d47e5ea603,"2017.01.30, 23:48:22",475.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x669718bfcbaa85ad9bc5f2f8b1b7036b8b882dc6,"2017.01.30, 23:48:22",474.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x0e2bdcac61b4b66221f3389bbf2df3a0efb4b5af,"2017.01.31, 00:11:27",300.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xcb0199d59081116b8be46c225967727be2f912bb,"2017.01.31, 00:50:43",474.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x58da1fb7a0004077d06377a05ac958686c5f811c,"2017.01.31, 00:50:43",300.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9247c059daac39f2888b056c977a20da06658375,"2017.01.31, 01:18:57",0.00751346
0x027beefcbad782faf69fad12dee97ed894c68549,0xb183d52a5fd737259326f7860ba26a74ae394ea8,"2017.01.31, 01:32:13",0.00480501
0x027beefcbad782faf69fad12dee97ed894c68549,0x1b60ff317899d9307f546f257cf759aff6d40d06,"2017.01.31, 02:34:17",1.2
0x027beefcbad782faf69fad12dee97ed894c68549,0x1b60ff317899d9307f546f257cf759aff6d40d06,"2017.01.31, 02:49:04",1.2
0x027beefcbad782faf69fad12dee97ed894c68549,0x1b60ff317899d9307f546f257cf759aff6d40d06,"2017.01.31, 04:46:13",1183.15
0x027beefcbad782faf69fad12dee97ed894c68549,0x72859d712d253fc4dc637836f6e990626e514af8,"2017.01.31, 08:54:51",478.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xb7687cddc1db4942a89f462c3f1cf0fe9a8a20fd,"2017.01.31, 09:25:24",400.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xb864108fa37c7d7bf0ffca2cb173eef6465db8f5,"2017.01.31, 10:11:07",17.4125
0x027beefcbad782faf69fad12dee97ed894c68549,0xa272ea80b2a8438477a109f3e1fa7501ca59fc2b,"2017.01.31, 10:28:31",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x179b54bfa639e7a57b64f2b2ee6ad3b3b1ba81be,"2017.01.31, 10:33:23",400.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x12cbf607e6b04f34f251ac08cf55444786add488,"2017.01.31, 12:47:16",61.037
0x027beefcbad782faf69fad12dee97ed894c68549,0x4120d22d5590d6e6b52993155e6a5a2e24a15778,"2017.01.31, 13:02:09",0.00454373
0x027beefcbad782faf69fad12dee97ed894c68549,0xe95655a5e86f0e9b0b89d001b8a126f62833006e,"2017.01.31, 14:24:39",477.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xdc635dfa290498221a12cb54617f771e6d37ba8c,"2017.01.31, 14:28:35",466.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xadef9b0f870f85f42d255d1ed3f698b856c3d828,"2017.01.31, 14:48:05",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9b7aeddfdf633b8e90e16a1489eea706cddceba3,"2017.01.31, 14:54:52",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x20755aadde73ecae99155008cb8c4c1ef173edd3,"2017.01.31, 15:22:06",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x35e46626693a80998d6440c981d612fe81768d19,"2017.01.31, 16:01:51",0.13071123
0x027beefcbad782faf69fad12dee97ed894c68549,0xc31c0b05e8eda708fe1bc8087f33a614e4232a94,"2017.01.31, 17:56:05",34.98086386
0x027beefcbad782faf69fad12dee97ed894c68549,0x9a7d4e26ad27adbb378518f4d0f6e24ce5de9e7f,"2017.01.31, 19:49:39",32.5
0x027beefcbad782faf69fad12dee97ed894c68549,0x9a7d4e26ad27adbb378518f4d0f6e24ce5de9e7f,"2017.01.31, 21:00:01",34.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9a7d4e26ad27adbb378518f4d0f6e24ce5de9e7f,"2017.01.31, 21:11:22",34.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x0065265289b60ab0eab2719ab234d99e56584a6d,"2017.01.31, 21:52:18",12.4375
0x027beefcbad782faf69fad12dee97ed894c68549,0x675b2cfdd4aff9aae56cea205264645baa124046,"2017.01.31, 22:05:30",39.23285
0x027beefcbad782faf69fad12dee97ed894c68549,0xd37beff5bf07e3aa432de00ce0aaa8df603a4fb0,"2017.01.31, 23:56:33",1.386035
0x027beefcbad782faf69fad12dee97ed894c68549,0x23ddc0d6c6f9aeee90a220eac718faecf7343ec2,"2017.01.31, 23:59:55",400.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xe7e1b7b5d7d995a9624c4182803f51772dba27ff,"2017.02.01, 02:36:22",2000.0
0x027beefcbad782faf69fad12dee97ed894c68549,0xa6fcd58d300db4bc65f57c18fc6b6265ac05e95c,"2017.02.01, 03:29:17",0.8
0x027beefcbad782faf69fad12dee97ed894c68549,0x9a7d4e26ad27adbb378518f4d0f6e24ce5de9e7f,"2017.02.01, 03:38:20",41.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x5786a4d725b0356c0e782a35c43fc7b01bf955e9,"2017.02.01, 08:11:00",472.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x6ceec6362e92a394d069568e155a28161bfd3c93,"2017.02.01, 08:15:10",466.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x6f6c06c61e9d9c41a86d2390c8a7094d5cac78b9,"2017.02.01, 08:25:04",199.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x986ed3006df2c0370225f87d924f07800c1033a6,"2017.02.01, 11:31:29",3.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9247c059daac39f2888b056c977a20da06658375,"2017.02.01, 14:50:04",0.00916713
0x027beefcbad782faf69fad12dee97ed894c68549,0xab824a8401f51171080106414cf01b7369969d57,"2017.02.01, 15:00:39",0.001
0x027beefcbad782faf69fad12dee97ed894c68549,0xab824a8401f51171080106414cf01b7369969d57,"2017.02.01, 15:03:10",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7bfeee9840d0691190bad145a3327996d46c648a,"2017.02.01, 15:05:23",0.001
0x027beefcbad782faf69fad12dee97ed894c68549,0x7bfeee9840d0691190bad145a3327996d46c648a,"2017.02.01, 15:07:36",100.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x9a7d4e26ad27adbb378518f4d0f6e24ce5de9e7f,"2017.02.01, 18:47:05",62.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x17d0d1fd103c0b6f573a3fff2a0b9d323516a6d9,"2017.02.01, 18:52:21",0.00480499
0x027beefcbad782faf69fad12dee97ed894c68549,0xef2ecd9fc15f6ea6f463011eb28d87bba8424fbf,"2017.02.01, 20:04:14",1.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x7632508d14f60d62f745779d538b0d6ce736be8c,"2017.02.01, 20:15:16",0.13071123
0x027beefcbad782faf69fad12dee97ed894c68549,0xa6fcd58d300db4bc65f57c18fc6b6265ac05e95c,"2017.02.01, 23:22:40",1422.03252638
0x027beefcbad782faf69fad12dee97ed894c68549,0xe047ac7fc9c78c0a987edc49d3b928ae39d54f7b,"2017.02.01, 23:48:20",169.0248161
0x027beefcbad782faf69fad12dee97ed894c68549,0x36390f723dc67f1bf1d917d924543d262ec1e55b,"2017.02.02, 00:11:09",33.933166
0x027beefcbad782faf69fad12dee97ed894c68549,0x7f96846d04d4c701f8b05a853de4867329cd6d3a,"2017.02.02, 01:33:05",470.0
0x027beefcbad782faf69fad12dee97ed894c68549,0x3bc7742e1f1cbae324a85e043aca877689d96889,"2017.02.02, 01:40:18",471.0
